timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1519294758008189,6,1,11,-25,2,-2,11,9
1519294758022996,-7,1,-1,6,9,-1,-12,-12
1519294758022996,-4,-4,1,-8,-1,-1,-3,1
1519294758023996,1,-5,-4,10,-1,0,-5,-1
1519294758023996,3,12,-1,5,-13,-2,-3,0
1519294758038033,1,-5,-4,-14,-2,0,5,-1
1519294758038033,5,-1,3,1,2,-3,-5,1
1519294758045089,-5,-6,-14,32,2,3,7,2
1519294758045089,0,6,1,-25,7,1,-4,-1
1519294758069119,3,-1,-1,0,-12,-4,-1,-1
1519294758069119,1,1,-8,-13,1,1,-2,1
1519294758070122,-4,1,8,4,-3,-2,-2,-2
1519294758070122,-1,6,-7,28,-2,-2,-11,-7
1519294758083395,4,-4,-3,-15,1,0,6,2
1519294758083395,-9,1,-6,-9,-6,-2,-19,-3
1519294758084156,-3,-7,-2,-8,1,-4,24,1
1519294758084156,3,-19,8,15,0,1,-3,5
1519294758097191,8,14,-8,-6,-1,0,12,3
1519294758097191,-8,-5,-6,0,-3,0,-7,-1
1519294758105215,-8,7,8,37,9,-1,-11,-4
1519294758105215,20,-14,-16,-44,4,-2,6,0
1519294758122322,-5,-1,11,5,-3,-2,-6,1
1519294758122322,10,2,8,11,-2,-2,1,0
1519294758128280,-7,-7,-29,-69,-10,0,-1,-1
1519294758128280,-10,-1,14,10,-2,-1,2,-3
1519294758143314,2,3,4,6,5,1,-1,2
1519294758143314,2,0,9,30,8,0,1,-1
1519294758144316,-3,-4,-21,19,1,-1,-4,1
1519294758144316,-6,2,19,41,-2,-1,1,-1
1519294758157354,6,-6,-2,-57,7,0,0,2
1519294758157354,-5,0,5,52,-8,-2,1,-1
1519294758165376,10,0,5,-37,0,0,-3,1
1519294758165376,-20,5,0,5,-6,-2,-3,-2
1519294758180440,1,-9,-18,-20,-4,3,7,4
1519294758180440,-3,9,-3,-7,-1,-2,2,0
1519294758188455,2,-19,9,15,4,-1,-12,-5
1519294758188455,14,4,3,6,6,0,2,-1
1519294758203496,13,6,-3,8,-3,-1,2,0
1519294758203496,15,9,-3,-35,-1,0,5,5
1519294758204502,6,7,2,29,-1,1,0,3
1519294758204502,-15,-4,6,-9,-5,-2,-6,-3
1519294758217619,-11,-1,-10,31,0,0,-2,-2
1519294758217619,2,-3,-16,-58,-5,0,6,0
1519294758225799,-2,5,19,29,4,-1,-11,-5
1519294758225799,3,-6,-16,-32,-2,1,1,1
1519294758240766,5,7,3,11,-8,-1,-12,1
1519294758240766,-20,-10,1,15,5,-2,5,-6
1519294758247954,-10,0,7,6,0,0,4,-1
1519294758247954,14,5,-8,-20,-3,1,-1,3
1519294758262995,-3,-4,10,24,-5,-1,-3,-3
1519294758262995,5,2,-9,-13,1,1,-5,3
1519294758264748,-10,2,2,-1,3,3,-7,-6
1519294758264748,2,-11,-13,31,-4,-2,4,-2
1519294758277782,-4,14,7,-47,4,0,12,1
1519294758277782,-7,-20,-3,11,-2,-1,-6,1
1519294758284802,24,11,-5,-19,-4,-1,0,4
1519294758284802,-1,2,4,20,4,1,-3,-4
1519294758300084,7,3,-27,-21,0,-3,-1,-2
1519294758300084,-7,-22,-1,-5,1,2,-1,-2
1519294758308980,6,-12,-5,0,-3,-1,4,2
1519294758308980,-4,1,-1,-17,1,-1,-5,-5
1519294758324085,5,-5,2,13,-2,1,4,2
1519294758324085,-3,5,6,4,0,-1,-4,-3
1519294758324085,-8,-8,2,1,-1,-2,0,-1
1519294758324085,-4,0,-13,23,3,1,2,0
1519294758338285,-6,-7,5,-44,-3,-2,2,-3
1519294758338285,-8,5,-2,15,-4,-4,-6,-4
1519294758345262,-2,-3,1,41,22,3,3,2
1519294758345262,12,14,15,-89,-27,-3,2,6
1519294758360002,-10,-2,16,84,-4,-1,-7,-8
1519294758360002,1,2,-7,-19,-10,-1,3,-1
1519294758368025,7,4,-5,15,4,0,-2,2
1519294758368025,-10,-8,-8,73,22,3,8,-1
1519294758383373,-2,-3,0,-110,-23,-5,-5,-4
1519294758383373,3,0,9,36,1,0,0,-1
1519294758398816,-6,2,1,43,31,4,2,0
1519294758398816,1,1,7,11,-31,-7,-10,-2
1519294758400492,-14,-2,3,-6,-6,-1,1,-1
1519294758400492,11,3,-13,-21,5,2,14,4
1519294758405849,-4,0,-1,-50,-24,-5,-11,-1
1519294758405849,-3,-2,-5,14,32,0,-1,-1
